"id","site","date","obs","frcs","forecastor"
17060,"ISTANBUL",1160913600,18.9,16,"PZ"
17060,"ISTANBUL",1.161e+09,19.6,18,"JA"
17060,"ISTANBUL",1161086400,14.3,14,"RC"
17060,"ISTANBUL",1161172800,14.2,15,"JA"
17060,"ISTANBUL",1161259200,19.3,20,"PZ"
17060,"ISTANBUL",1161345600,19,20,"JK"
17060,"ISTANBUL",1161432000,19,20,"JA"
17060,"ISTANBUL",1161518400,19.8,18,"JC"
17060,"ISTANBUL",1161604800,19.5,19,"LX"
17060,"ISTANBUL",1161691200,18.8,21,"JC"
17060,"ISTANBUL",1161777600,18.7,20,"PB"
17060,"ISTANBUL",1161864000,19.5,22,"JK"
17060,"ISTANBUL",1161950400,18.5,22,"JA"
17060,"ISTANBUL",1162036800,19.6,19,"PV"
17060,"ISTANBUL",1162123200,18.9,18,"PZ"
17060,"ISTANBUL",1162209600,15.2,14,"JC"
17060,"ISTANBUL",1162296000,12.5,11,"LU"
17060,"ISTANBUL",1162382400,13.6,14,"RC"
17060,"ISTANBUL",1162468800,17.5,16,"AS"
17060,"ISTANBUL",1162555200,6,4,"0"
17060,"ISTANBUL",1162641600,4.1,5,"PV"
17060,"ISTANBUL",1162728000,8.9,8,"JK"
17060,"ISTANBUL",1162814400,11.3,9,"RC"
17060,"ISTANBUL",1162900800,13.4,10,"PV"
17060,"ISTANBUL",1162987200,15,15,"AS"
17060,"ISTANBUL",1163073600,15.1,16,"LU"
17060,"ISTANBUL",1163160000,14.7,13,"PV"
17060,"ISTANBUL",1163246400,10.7,10,"MV"
17060,"ISTANBUL",1163332800,11.1,13,"JK"
17060,"ISTANBUL",1163419200,13.9,10,"RC"
17060,"ISTANBUL",1163505600,11.2,12,"LX"
17060,"ISTANBUL",1163592000,13.1,14,"RC"
17060,"ISTANBUL",1163678400,15,14,"RC"
17060,"ISTANBUL",1163764800,14.5,15,"JK"
17060,"ISTANBUL",1163851200,13.7,17,"JC"
17060,"ISTANBUL",1163937600,13,14,"JK"
17060,"ISTANBUL",1164024000,13.2,13,"RC"
17060,"ISTANBUL",1164110400,13.2,13,"JA"
17060,"ISTANBUL",1164196800,15.3,14,"PB"
17060,"ISTANBUL",1164283200,18,15,"JC"
17060,"ISTANBUL",1164369600,NA,16,"PV"
17060,"ISTANBUL",1164456000,18.8,19,"JA"
17060,"ISTANBUL",1164542400,13,17,"JK"
17060,"ISTANBUL",1164628800,12.8,17,"LU"
17060,"ISTANBUL",1164715200,NA,15,"LU"
17060,"ISTANBUL",1164801600,13.5,12,"JC"
17060,"ISTANBUL",1164888000,13.1,16,"JA"
17060,"ISTANBUL",1164974400,11.5,12,"LU"
17060,"ISTANBUL",1165060800,13.5,9,"LU"
17060,"ISTANBUL",1165147200,12.4,12,"LU"
17060,"ISTANBUL",1165233600,12.1,12,"RC"
17060,"ISTANBUL",1165320000,12.3,12,"JK"
17060,"ISTANBUL",1165406400,13.5,11,"PB"
17060,"ISTANBUL",1165492800,12.7,12,"JA"
17060,"ISTANBUL",1165579200,12.3,12,"LX"
17060,"ISTANBUL",1165665600,NA,12,"PZ"
17060,"ISTANBUL",1165752000,12.4,13,"RC"
17060,"ISTANBUL",1165838400,13.1,11,"JK"
17060,"ISTANBUL",1165924800,12,9,"PV"
17060,"ISTANBUL",1166011200,12.3,12,"JK"
17060,"ISTANBUL",1166097600,12.1,11,"LX"
17060,"ISTANBUL",1166184000,10.9,11,"LU"
17060,"ISTANBUL",1166270400,12.9,11,"LU"
17060,"ISTANBUL",1166356800,13,12,"PV"
17060,"ISTANBUL",1166443200,12.5,12,"PZ"
17060,"ISTANBUL",1166529600,14.3,13,"LX"
17060,"ISTANBUL",1166616000,12.6,10,"PV"
17060,"ISTANBUL",1166702400,8.3,6,"RC"
17060,"ISTANBUL",1166788800,8.2,5,"PZ"
17060,"ISTANBUL",1166875200,6.8,6,"AS"
17060,"ISTANBUL",1166961600,7.6,6,"RC"
17060,"ISTANBUL",1167048000,7.3,6,"JC"
17060,"ISTANBUL",1167134400,3.5,1,"LU"
17060,"ISTANBUL",1167220800,2.4,7,"AS"
17060,"ISTANBUL",1167307200,4.9,7,"AS"
17060,"ISTANBUL",1167393600,8.3,8,"PB"
17060,"ISTANBUL",1167480000,7.6,6,"RC"
17060,"ISTANBUL",1167566400,8.7,7,"JK"
17300,"ANTALYA",1157112000,31.4,31,"JA"
17300,"ANTALYA",1157198400,32.2,30,"JK"
17300,"ANTALYA",1157284800,34.1,32,"PV"
17300,"ANTALYA",1157371200,36.2,34,"JK"
17300,"ANTALYA",1157457600,38.4,39,"LU"
17300,"ANTALYA",1157544000,38.9,35,"PB"
17300,"ANTALYA",1157630400,36.6,32,"PZ"
17300,"ANTALYA",1157716800,31.9,35,"JK"
17300,"ANTALYA",1157803200,32.5,30,"LX"
17300,"ANTALYA",1157889600,31.9,33,"JC"
17300,"ANTALYA",1157976000,35.5,35,"LU"
17300,"ANTALYA",1158062400,36.4,34,"PZ"
17300,"ANTALYA",1158148800,34.2,30,"LX"
17300,"ANTALYA",1158235200,32.3,34,"RC"
17300,"ANTALYA",1158321600,34,33,"RC"
17300,"ANTALYA",1158408000,33,32,"PV"
17300,"ANTALYA",1158494400,31.1,33,"JC"
17300,"ANTALYA",1158580800,32.7,30,"RC"
17300,"ANTALYA",1158667200,30.5,28,"JA"
17300,"ANTALYA",1158753600,29.8,28,"JK"
17300,"ANTALYA",1158840000,30.8,30,"ML"
17300,"ANTALYA",1158926400,29.4,30,"ML"
17300,"ANTALYA",1159012800,28.2,25,"JC"
17300,"ANTALYA",1159099200,25.6,20,"PZ"
17300,"ANTALYA",1159185600,28.8,25,"PB"
17300,"ANTALYA",1159272000,30.4,29,"LU"
17300,"ANTALYA",1159358400,29.5,25,"PZ"
17300,"ANTALYA",1159444800,27.5,25,"JC"
17300,"ANTALYA",1159531200,31.9,29,"RC"
17300,"ANTALYA",1159617600,33.4,28,"PV"
17300,"ANTALYA",1159704000,31.8,30,"PB"
17300,"ANTALYA",1159790400,NA,30,"LX"
17300,"ANTALYA",1159876800,32.9,31,"LU"
17300,"ANTALYA",1159963200,31.9,30,"RC"
17300,"ANTALYA",1160049600,29.7,32,"LU"
17300,"ANTALYA",1160136000,29.5,28,"JK"
17300,"ANTALYA",1160222400,29,30,"PV"
17300,"ANTALYA",1160308800,27.5,28,"RC"
17300,"ANTALYA",1160395200,28,26,"JA"
17300,"ANTALYA",1160481600,28.7,23,"JC"
17300,"ANTALYA",1160568000,30.1,25,"JK"
17300,"ANTALYA",1160654400,20.8,20,"PB"
17300,"ANTALYA",1160740800,23.2,28,"PV"
17300,"ANTALYA",1160827200,27.5,20,"LU"
17300,"ANTALYA",1160913600,27.3,26,"PZ"
17300,"ANTALYA",1.161e+09,25.6,23,"JA"
17300,"ANTALYA",1161086400,23.7,22,"RC"
17300,"ANTALYA",1161172800,15.9,19,"JA"
17300,"ANTALYA",1161259200,24.2,19,"PZ"
17300,"ANTALYA",1161345600,23.1,19,"JK"
17300,"ANTALYA",1161432000,24.1,22,"JA"
17300,"ANTALYA",1161518400,24.6,21,"JC"
17300,"ANTALYA",1161604800,23.8,23,"LX"
17300,"ANTALYA",1161691200,26.5,25,"JC"
17300,"ANTALYA",1161777600,27.3,23,"PB"
17300,"ANTALYA",1161864000,26.2,25,"JK"
17300,"ANTALYA",1161950400,24.3,27,"JA"
17300,"ANTALYA",1162036800,24.8,24,"PV"
17300,"ANTALYA",1162123200,26.9,24,"PZ"
17300,"ANTALYA",1162209600,18.7,20,"JC"
17300,"ANTALYA",1162296000,19.5,20,"LU"
17300,"ANTALYA",1162382400,16.2,17,"RC"
17300,"ANTALYA",1162468800,21.2,19,"AS"
17300,"ANTALYA",1162555200,18.8,19,"0"
17300,"ANTALYA",1162641600,16.7,18,"PV"
17300,"ANTALYA",1162728000,12.6,17,"JK"
17300,"ANTALYA",1162814400,16.7,15,"RC"
17300,"ANTALYA",1162900800,18.2,17,"PV"
17300,"ANTALYA",1162987200,21,18,"AS"
17300,"ANTALYA",1163073600,20.4,18,"LU"
17300,"ANTALYA",1163160000,20.6,20,"PV"
17300,"ANTALYA",1163246400,21.2,13,"MV"
17300,"ANTALYA",1163332800,19.4,16,"JK"
17300,"ANTALYA",1163419200,20.5,19,"RC"
17300,"ANTALYA",1163505600,21.5,19,"LX"
17300,"ANTALYA",1163592000,21.3,19,"RC"
17300,"ANTALYA",1163678400,22,20,"RC"
17300,"ANTALYA",1163764800,20.9,19,"JK"
17300,"ANTALYA",1163851200,21.7,22,"JC"
17300,"ANTALYA",1163937600,23.3,20,"JK"
17300,"ANTALYA",1164024000,21.4,20,"RC"
17300,"ANTALYA",1164110400,16.7,18,"JA"
17300,"ANTALYA",1164196800,15.6,17,"PB"
17300,"ANTALYA",1164283200,16,17,"JC"
17300,"ANTALYA",1164369600,21.9,19,"PV"
17300,"ANTALYA",1164456000,20.8,21,"JA"
17300,"ANTALYA",1164542400,22.6,22,"JK"
17300,"ANTALYA",1164628800,25.2,22,"LU"
17300,"ANTALYA",1164715200,25.5,22,"LU"
17300,"ANTALYA",1164801600,22.9,23,"JC"
17300,"ANTALYA",1164888000,NA,23,"JA"
17300,"ANTALYA",1164974400,21.2,20,"LU"
17300,"ANTALYA",1165060800,21.5,21,"LU"
17300,"ANTALYA",1165147200,19.8,18,"LU"
17300,"ANTALYA",1165233600,19,16,"RC"
17300,"ANTALYA",1165320000,12.7,18,"JK"
17300,"ANTALYA",1165406400,17.7,15,"PB"
17300,"ANTALYA",1165492800,18.8,16,"JA"
17300,"ANTALYA",1165579200,20.1,17,"LX"
17300,"ANTALYA",1165665600,19.9,17,"PZ"
17300,"ANTALYA",1165752000,19.6,20,"RC"
17300,"ANTALYA",1165838400,19.6,18,"JK"
17300,"ANTALYA",1165924800,13.9,14,"PV"
17300,"ANTALYA",1166011200,21.2,19,"JK"
17300,"ANTALYA",1166097600,20.9,15,"LX"
17300,"ANTALYA",1166184000,18.2,16,"LU"
17300,"ANTALYA",1166270400,19.3,18,"LU"
17300,"ANTALYA",1166356800,18.7,17,"PV"
17300,"ANTALYA",1166443200,18.6,17,"PZ"
17300,"ANTALYA",1166529600,18.7,17,"LX"
17300,"ANTALYA",1166616000,19.1,16,"PV"
17300,"ANTALYA",1166702400,20.3,16,"RC"
17300,"ANTALYA",1166788800,16.7,15,"PZ"
17300,"ANTALYA",1166875200,13.5,13,"AS"
17300,"ANTALYA",1166961600,18.3,16,"RC"
17300,"ANTALYA",1167048000,16.9,14,"JC"
17300,"ANTALYA",1167134400,12.3,12,"LU"
17300,"ANTALYA",1167220800,6.9,5,"AS"
17300,"ANTALYA",1167307200,12.9,10,"AS"
17300,"ANTALYA",1167393600,14.3,10,"PB"
17300,"ANTALYA",1167480000,14.6,13,"RC"
17300,"ANTALYA",1167566400,16.1,13,"JK"
17609,"LARNACA",1157112000,31.1,32,"JA"
17609,"LARNACA",1157198400,30.6,32,"JK"
17609,"LARNACA",1157284800,31.1,31,"PV"
17609,"LARNACA",1157371200,31.7,31,"JK"
17609,"LARNACA",1157457600,32.9,37,"LU"
17609,"LARNACA",1157544000,33,30,"PB"
17609,"LARNACA",1157630400,32,28,"PZ"
17609,"LARNACA",1157716800,31.7,32,"JK"
17609,"LARNACA",1157803200,31.6,31,"LX"
17609,"LARNACA",1157889600,33.2,30,"JC"
17609,"LARNACA",1157976000,33.6,34,"LU"
17609,"LARNACA",1158062400,33.2,27,"PZ"
17609,"LARNACA",1158148800,33.7,27,"LX"
17609,"LARNACA",1158235200,30.8,29,"RC"
17609,"LARNACA",1158321600,31.1,31,"RC"
17609,"LARNACA",1158408000,31.9,31,"PV"
17609,"LARNACA",1158494400,31.2,30,"JC"
17609,"LARNACA",1158580800,33.9,30,"RC"
17609,"LARNACA",1158667200,32.3,28,"JA"
17609,"LARNACA",1158753600,30.6,31,"JK"
17609,"LARNACA",1158840000,29.9,29,"ML"
17609,"LARNACA",1158926400,30,30,"ML"
17609,"LARNACA",1159012800,29.6,28,"JC"
17609,"LARNACA",1159099200,29.4,25,"PZ"
17609,"LARNACA",1159185600,30.7,26,"PB"
17609,"LARNACA",1159272000,28.9,29,"LU"
17609,"LARNACA",1159358400,29.7,25,"PZ"
17609,"LARNACA",1159444800,30.5,28,"JC"
17609,"LARNACA",1159531200,32.5,28,"RC"
17609,"LARNACA",1159617600,31.5,30,"PV"
17609,"LARNACA",1159704000,28.8,25,"PB"
17609,"LARNACA",1159790400,29.2,27,"LX"
17609,"LARNACA",1159876800,30.4,28,"LU"
17609,"LARNACA",1159963200,29.7,28,"RC"
17609,"LARNACA",1160049600,29,30,"LU"
17609,"LARNACA",1160136000,29.6,26,"JK"
17609,"LARNACA",1160222400,28.4,29,"PV"
17609,"LARNACA",1160308800,28.2,28,"RC"
17609,"LARNACA",1160395200,28.7,26,"JA"
17609,"LARNACA",1160481600,29.7,26,"JC"
17609,"LARNACA",1160568000,29,25,"JK"
17609,"LARNACA",1160654400,29.2,25,"PB"
17609,"LARNACA",1160740800,29,29,"PV"
17609,"LARNACA",1160827200,27.5,26,"LU"
17609,"LARNACA",1160913600,27.5,23,"PZ"
17609,"LARNACA",1.161e+09,26.7,25,"JA"
17609,"LARNACA",1161086400,27.4,23,"RC"
17609,"LARNACA",1161172800,27.5,24,"JA"
17609,"LARNACA",1161259200,25.9,22,"PZ"
17609,"LARNACA",1161345600,25.2,22,"JK"
17609,"LARNACA",1161432000,25.8,24,"JA"
17609,"LARNACA",1161518400,25.8,23,"JC"
17609,"LARNACA",1161604800,26.1,23,"LX"
17609,"LARNACA",1161691200,27.3,23,"JC"
17609,"LARNACA",1161777600,27.2,21,"PB"
17609,"LARNACA",1161864000,26.8,25,"JK"
17609,"LARNACA",1161950400,25.1,27,"JA"
17609,"LARNACA",1162036800,21.9,24,"PV"
17609,"LARNACA",1162123200,23.8,21,"PZ"
17609,"LARNACA",1162209600,25.7,21,"JC"
17609,"LARNACA",1162296000,27.5,21,"LU"
17609,"LARNACA",1162382400,22.3,20,"RC"
17609,"LARNACA",1162468800,24.7,22,"AS"
17609,"LARNACA",1162555200,24.9,21,"0"
17609,"LARNACA",1162641600,20.4,16,"PV"
17609,"LARNACA",1162728000,18.1,21,"JK"
17609,"LARNACA",1162814400,17.5,16,"RC"
17609,"LARNACA",1162900800,20,17,"PV"
17609,"LARNACA",1162987200,20.9,17,"AS"
17609,"LARNACA",1163073600,22.4,19,"LU"
17609,"LARNACA",1163160000,21.5,20,"PV"
17609,"LARNACA",1163246400,21.8,19,"MV"
17609,"LARNACA",1163332800,22.8,20,"JK"
17609,"LARNACA",1163419200,22.6,20,"RC"
17609,"LARNACA",1163505600,23.9,18,"LX"
17609,"LARNACA",1163592000,22.5,20,"RC"
17609,"LARNACA",1163678400,22.1,18,"RC"
17609,"LARNACA",1163764800,21.5,20,"JK"
17609,"LARNACA",1163851200,22.3,20,"JC"
17609,"LARNACA",1163937600,23.4,20,"JK"
17609,"LARNACA",1164024000,22.3,19,"RC"
17609,"LARNACA",1164110400,22.4,19,"JA"
17609,"LARNACA",1164196800,21.4,18,"PB"
17609,"LARNACA",1164283200,21.7,18,"JC"
17609,"LARNACA",1164369600,22.4,22,"PV"
17609,"LARNACA",1164456000,23,22,"JA"
17609,"LARNACA",1164542400,23.1,19,"JK"
17609,"LARNACA",1164628800,23.9,21,"LU"
17609,"LARNACA",1164715200,23.7,22,"LU"
17609,"LARNACA",1164801600,23.1,20,"JC"
17609,"LARNACA",1164888000,22.9,22,"JA"
17609,"LARNACA",1164974400,22.4,18,"LU"
17609,"LARNACA",1165060800,21.7,19,"LU"
17609,"LARNACA",1165147200,20.5,20,"LU"
17609,"LARNACA",1165233600,20.8,16,"RC"
17609,"LARNACA",1165320000,19.6,19,"JK"
17609,"LARNACA",1165406400,19.9,15,"PB"
17609,"LARNACA",1165492800,19.7,18,"JA"
17609,"LARNACA",1165579200,19.6,18,"LX"
17609,"LARNACA",1165665600,19.8,15,"PZ"
17609,"LARNACA",1165752000,21.1,17,"RC"
17609,"LARNACA",1165838400,20.6,17,"JK"
17609,"LARNACA",1165924800,18.6,17,"PV"
17609,"LARNACA",1166011200,20.1,18,"JK"
17609,"LARNACA",1166097600,20.4,17,"LX"
17609,"LARNACA",1166184000,17.9,13,"LU"
17609,"LARNACA",1166270400,18.7,14,"LU"
17609,"LARNACA",1166356800,20.5,18,"PV"
17609,"LARNACA",1166443200,19.8,16,"PZ"
17609,"LARNACA",1166529600,19.8,17,"LX"
17609,"LARNACA",1166616000,21.5,17,"PV"
17609,"LARNACA",1166702400,21.3,17,"RC"
17609,"LARNACA",1166788800,18.6,16,"PZ"
17609,"LARNACA",1166875200,14.8,14,"AS"
17609,"LARNACA",1166961600,18,14,"RC"
17609,"LARNACA",1167048000,18.6,14,"JC"
17609,"LARNACA",1167134400,15.7,12,"LU"
17609,"LARNACA",1167220800,8.8,16,"AS"
17609,"LARNACA",1167307200,13,9,"AS"
17609,"LARNACA",1167393600,14.8,11,"PB"
17609,"LARNACA",1167480000,15.6,13,"RC"
17609,"LARNACA",1167566400,14.6,13,"JK"
26038,"TALLIN",1157112000,20.9,19,"JA"
26038,"TALLIN",1157198400,20.2,17,"JK"
26038,"TALLIN",1157284800,22.5,17,"PV"
26038,"TALLIN",1157371200,18.6,18,"JK"
26038,"TALLIN",1157457600,18.7,19,"LU"
26038,"TALLIN",1157544000,19.2,18,"PB"
26038,"TALLIN",1157630400,16.6,15,"PZ"
26038,"TALLIN",1157716800,16.2,16,"JK"
26038,"TALLIN",1157803200,16.2,14,"LX"
26038,"TALLIN",1157889600,17.4,15,"JC"
26038,"TALLIN",1157976000,19.9,20,"LU"
26038,"TALLIN",1158062400,21.1,19,"PZ"
26038,"TALLIN",1158148800,22.2,20,"LX"
26038,"TALLIN",1158235200,21.8,20,"RC"
26038,"TALLIN",1158321600,13.3,12,"RC"
26038,"TALLIN",1158408000,16.7,15,"PV"
26038,"TALLIN",1158494400,18.4,17,"JC"
26038,"TALLIN",1158580800,18.9,18,"RC"
26038,"TALLIN",1158667200,20.1,20,"JA"
26038,"TALLIN",1158753600,17.7,16,"JK"
26038,"TALLIN",1158840000,19,16,"ML"
26038,"TALLIN",1158926400,21,18,"ML"
26038,"TALLIN",1159012800,22.9,21,"JC"
26038,"TALLIN",1159099200,21.5,20,"PZ"
26038,"TALLIN",1159185600,15.7,19,"PB"
26038,"TALLIN",1159272000,16,20,"LU"
26038,"TALLIN",1159358400,21.6,20,"PZ"
26038,"TALLIN",1159444800,18,16,"JC"
26038,"TALLIN",1159531200,17.6,17,"RC"
26038,"TALLIN",1159617600,13.8,17,"PV"
26038,"TALLIN",1159704000,16.3,13,"PB"
26038,"TALLIN",1159790400,17.4,13,"LX"
26038,"TALLIN",1159876800,16.6,14,"LU"
26038,"TALLIN",1159963200,14.9,15,"RC"
26038,"TALLIN",1160049600,16.3,13,"LU"
26038,"TALLIN",1160136000,14.8,12,"JK"
26038,"TALLIN",1160222400,14.1,13,"PV"
26038,"TALLIN",1160308800,15.6,13,"RC"
26038,"TALLIN",1160395200,12.6,10,"JA"
26038,"TALLIN",1160481600,8.9,10,"JC"
26038,"TALLIN",1160568000,11.9,12,"JK"
26038,"TALLIN",1160654400,12.7,11,"PB"
26038,"TALLIN",1160740800,11.2,13,"PV"
26038,"TALLIN",1160827200,12.6,14,"LU"
26038,"TALLIN",1160913600,8.6,7,"PZ"
26038,"TALLIN",1.161e+09,10.1,7,"JA"
26038,"TALLIN",1161086400,10.8,11,"RC"
26038,"TALLIN",1161172800,9.8,9,"JA"
26038,"TALLIN",1161259200,7.2,6,"PZ"
26038,"TALLIN",1161345600,4.7,6,"JK"
26038,"TALLIN",1161432000,6.3,6,"JA"
26038,"TALLIN",1161518400,13.6,12,"JC"
26038,"TALLIN",1161604800,13.4,11,"LX"
26038,"TALLIN",1161691200,15,12,"JC"
26038,"TALLIN",1161777600,9.7,8,"PB"
26038,"TALLIN",1161864000,8.4,8,"JK"
26038,"TALLIN",1161950400,13.5,10,"JA"
26038,"TALLIN",1162036800,5.2,2,"PV"
26038,"TALLIN",1162123200,2.2,1,"PZ"
26038,"TALLIN",1162209600,4.1,1,"JC"
26038,"TALLIN",1162296000,8.5,1,"LU"
26038,"TALLIN",1162382400,5.2,2,"RC"
26038,"TALLIN",1162468800,-1.8,-4,"AS"
26038,"TALLIN",1162555200,-0.6,-4,"0"
26038,"TALLIN",1162641600,0.5,-5,"PV"
26038,"TALLIN",1162728000,-1.6,-6,"JK"
26038,"TALLIN",1162814400,4.9,0,"RC"
26038,"TALLIN",1162900800,8.3,3,"PV"
26038,"TALLIN",1162987200,7.3,3,"AS"
26038,"TALLIN",1163073600,4,2,"LU"
26038,"TALLIN",1163160000,2.3,1,"PV"
26038,"TALLIN",1163246400,1.2,0,"MV"
26038,"TALLIN",1163332800,0.2,2,"JK"
26038,"TALLIN",1163419200,1.1,1,"RC"
26038,"TALLIN",1163505600,1,0,"LX"
26038,"TALLIN",1163592000,6.5,3,"RC"
26038,"TALLIN",1163678400,3.4,5,"RC"
26038,"TALLIN",1163764800,5.3,3,"JK"
26038,"TALLIN",1163851200,7.8,5,"JC"
26038,"TALLIN",1163937600,8,4,"JK"
26038,"TALLIN",1164024000,4.8,6,"RC"
26038,"TALLIN",1164110400,5.3,6,"JA"
26038,"TALLIN",1164196800,8.1,5,"PB"
26038,"TALLIN",1164283200,4.7,3,"JC"
26038,"TALLIN",1164369600,7.7,7,"PV"
26038,"TALLIN",1164456000,8.6,6,"JA"
26038,"TALLIN",1164542400,10,8,"JK"
26038,"TALLIN",1164628800,8.3,6,"LU"
26038,"TALLIN",1164715200,7.7,8,"LU"
26038,"TALLIN",1164801600,7.2,6,"JC"
26038,"TALLIN",1164888000,8.4,6,"JA"
26038,"TALLIN",1164974400,8.8,6,"LU"
26038,"TALLIN",1165060800,7.7,7,"LU"
26038,"TALLIN",1165147200,7.1,8,"LU"
26038,"TALLIN",1165233600,6.8,5,"RC"
26038,"TALLIN",1165320000,6.9,5,"JK"
26038,"TALLIN",1165406400,10.3,8,"PB"
26038,"TALLIN",1165492800,7.5,7,"JA"
26038,"TALLIN",1165579200,8.2,6,"LX"
26038,"TALLIN",1165665600,8.6,6,"PZ"
26038,"TALLIN",1165752000,7.7,7,"RC"
26038,"TALLIN",1165838400,6.5,5,"JK"
26038,"TALLIN",1165924800,6.5,3,"PV"
26038,"TALLIN",1166011200,5.9,4,"JK"
26038,"TALLIN",1166097600,9.2,4,"LX"
26038,"TALLIN",1166184000,8,5,"LU"
26038,"TALLIN",1166270400,6.2,3,"LU"
26038,"TALLIN",1166356800,2.9,0,"PV"
26038,"TALLIN",1166443200,1.3,-2,"PZ"
26038,"TALLIN",1166529600,-1.1,-2,"LX"
26038,"TALLIN",1166616000,0.7,0,"PV"
26038,"TALLIN",1166702400,5.5,3,"RC"
26038,"TALLIN",1166788800,4.7,2,"PZ"
26038,"TALLIN",1166875200,5.3,3,"AS"
26038,"TALLIN",1166961600,6.8,3,"RC"
26038,"TALLIN",1167048000,-1.3,-4,"JC"
26038,"TALLIN",1167134400,3.4,1,"LU"
26038,"TALLIN",1167220800,5.5,1,"AS"
26038,"TALLIN",1167307200,5.6,1,"AS"
26038,"TALLIN",1167393600,1.3,-4,"PB"
26038,"TALLIN",1167480000,3.5,0,"RC"
26038,"TALLIN",1167566400,5.6,0,"JK"
26063,"PETROHRAD",1157112000,17.6,15,"JA"
26063,"PETROHRAD",1157198400,21.5,20,"JK"
26063,"PETROHRAD",1157284800,23.4,19,"PV"
26063,"PETROHRAD",1157371200,21.2,20,"JK"
26063,"PETROHRAD",1157457600,18,22,"LU"
26063,"PETROHRAD",1157544000,16.7,17,"PB"
26063,"PETROHRAD",1157630400,18.6,19,"PZ"
26063,"PETROHRAD",1157716800,17.8,14,"JK"
26063,"PETROHRAD",1157803200,14.3,17,"LX"
26063,"PETROHRAD",1157889600,16.9,13,"JC"
26063,"PETROHRAD",1157976000,17.9,18,"LU"
26063,"PETROHRAD",1158062400,17.3,18,"PZ"
26063,"PETROHRAD",1158148800,18.4,20,"LX"
26063,"PETROHRAD",1158235200,19.5,19,"RC"
26063,"PETROHRAD",1158321600,13.1,12,"RC"
26063,"PETROHRAD",1158408000,13.8,15,"PV"
26063,"PETROHRAD",1158494400,14.9,16,"JC"
26063,"PETROHRAD",1158580800,15.9,17,"RC"
26063,"PETROHRAD",1158667200,19.4,20,"JA"
26063,"PETROHRAD",1158753600,17.9,18,"JK"
26063,"PETROHRAD",1158840000,16.8,15,"ML"
26063,"PETROHRAD",1158926400,17.1,18,"ML"
26063,"PETROHRAD",1159012800,17.6,20,"JC"
26063,"PETROHRAD",1159099200,20.8,20,"PZ"
26063,"PETROHRAD",1159185600,13.5,14,"PB"
26063,"PETROHRAD",1159272000,13.5,16,"LU"
26063,"PETROHRAD",1159358400,17,18,"PZ"
26063,"PETROHRAD",1159444800,20.7,19,"JC"
26063,"PETROHRAD",1159531200,15.1,15,"RC"
26063,"PETROHRAD",1159617600,11.6,17,"PV"
26063,"PETROHRAD",1159704000,9.7,11,"PB"
26063,"PETROHRAD",1159790400,15.7,13,"LX"
26063,"PETROHRAD",1159876800,14.1,12,"LU"
26063,"PETROHRAD",1159963200,14,14,"RC"
26063,"PETROHRAD",1160049600,14.7,14,"LU"
26063,"PETROHRAD",1160136000,15.4,11,"JK"
26063,"PETROHRAD",1160222400,13.9,11,"PV"
26063,"PETROHRAD",1160308800,13,12,"RC"
26063,"PETROHRAD",1160395200,13.7,11,"JA"
26063,"PETROHRAD",1160481600,11.9,12,"JC"
26063,"PETROHRAD",1160568000,13.1,11,"JK"
26063,"PETROHRAD",1160654400,12.9,10,"PB"
26063,"PETROHRAD",1160740800,8.8,13,"PV"
26063,"PETROHRAD",1160827200,8.6,7,"LU"
26063,"PETROHRAD",1160913600,8.3,7,"PZ"
26063,"PETROHRAD",1.161e+09,8.4,7,"JA"
26063,"PETROHRAD",1161086400,9.5,10,"RC"
26063,"PETROHRAD",1161172800,8.9,7,"JA"
26063,"PETROHRAD",1161259200,5.1,5,"PZ"
26063,"PETROHRAD",1161345600,3.8,5,"JK"
26063,"PETROHRAD",1161432000,2.7,4,"JA"
26063,"PETROHRAD",1161518400,11.5,7,"JC"
26063,"PETROHRAD",1161604800,13.8,11,"LX"
26063,"PETROHRAD",1161691200,15.6,12,"JC"
26063,"PETROHRAD",1161777600,15.6,11,"PB"
26063,"PETROHRAD",1161864000,7.8,9,"JK"
26063,"PETROHRAD",1161950400,12.8,12,"JA"
26063,"PETROHRAD",1162036800,11.2,-1,"PV"
26063,"PETROHRAD",1162123200,1.1,0,"PZ"
26063,"PETROHRAD",1162209600,2.3,0,"JC"
26063,"PETROHRAD",1162296000,0.9,0,"LU"
26063,"PETROHRAD",1162382400,6.2,0,"RC"
26063,"PETROHRAD",1162468800,-0.1,0,"AS"
26063,"PETROHRAD",1162555200,-3,-2,"0"
26063,"PETROHRAD",1162641600,-2.3,-5,"PV"
26063,"PETROHRAD",1162728000,-3.2,-8,"JK"
26063,"PETROHRAD",1162814400,-4.5,-2,"RC"
26063,"PETROHRAD",1162900800,2.6,-1,"PV"
26063,"PETROHRAD",1162987200,4.4,0,"AS"
26063,"PETROHRAD",1163073600,3.5,0,"LU"
26063,"PETROHRAD",1163160000,0.9,0,"PV"
26063,"PETROHRAD",1163246400,0,-2,"MV"
26063,"PETROHRAD",1163332800,-0.8,-2,"JK"
26063,"PETROHRAD",1163419200,-0.9,-1,"RC"
26063,"PETROHRAD",1163505600,1.9,0,"LX"
26063,"PETROHRAD",1163592000,1.6,1,"RC"
26063,"PETROHRAD",1163678400,2.7,3,"RC"
